ID;Ladeeinrichtungs-ID;Betreiber;Anzeigename (Karte);Status;Art der Ladeeinrichtung;Anzahl Ladepunkte;Nennleistung Ladeeinrichtung [kW];Inbetriebnahmedatum;Straße;Hausnummer;Adresszusatz;Postleitzahl;Ort;Kreis/kreisfreie Stadt;Bundesland;Breitengrad;Längengrad;Standortbezeichnung;Informationen zum Parkraum;Bezahlsysteme;Öffnungszeiten;Öffnungszeiten: Wochentage;Öffnungszeiten: Tageszeiten;Steckertypen1;Nennleistung Stecker1;EVSE-ID1;Public Key1;Steckertypen2;Nennleistung Stecker2;EVSE-ID2;Public Key2;Steckertypen3;Nennleistung Stecker3;EVSE-ID3;Public Key3;Steckertypen4;Nennleistung Stecker4;EVSE-ID4;Public Key4;Steckertypen5;Nennleistung Stecker5;EVSE-ID5;Public Key5;Steckertypen6;Nennleistung Stecker6;EVSE-ID6;Public Key6;geopunkt
354;1006146;N-ERGIE Aktiengesellschaft;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-08;Brückentorstraße;0;;97273;Kürnach;Landkreis Würzburg;Bayern;49.845707;10.04086;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.845707, 10.04086
355;1006201;N-ERGIE Aktiengesellschaft;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-21;Am Trieb;15;;97273;Kürnach;Landkreis Würzburg;Bayern;49.84345;10.0487;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.84345, 10.0487
356;1006510;N-ERGIE Aktiengesellschaft;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-08;Schulweg;1;;97273;Kürnach;Landkreis Würzburg;Bayern;49.848986;10.040275;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.848986, 10.040275
357;1035781;ALDI SÜD Immobilienverwaltungs-GmbH & Co. oHG;ALDI SÜD;In Betrieb;Schnellladeeinrichtung;3.0;60.0;01-01-23;Wachtelberg;1;;97273;Kürnach;Landkreis Würzburg;Bayern;49.841167;10.018056;;;"Kreditkarte (NFC);Debitkarte (NFC);RFID-Karte";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);60;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);60;;;AC Typ 2 Steckdose;22.0;;;;;;;;;;;;;;;49.841167, 10.018056
358;1040852;ÜZ Mainfranken eG;ÜZ Mainfranken eG;In Betrieb;Normalladeeinrichtung;2.0;30.0;01-01-22;Friedrich-Ebert-Straße;21;;97273;Kürnach;Landkreis Würzburg;Bayern;49.84576;10.046015;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.84576, 10.046015
359;1085008;Boris Goldberg;;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-30;Wachtelberg;16;;97273;Kürnach;Landkreis Würzburg;Bayern;49.843337;10.014479;;;Kostenlos;Keine Angabe;;;AC Typ 2 Fahrzeugkupplung;11;;;;;;;;;;;;;;;;;;;;;;;49.843337, 10.014479
360;1040939;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-05;Rathausstraße;33;;97274;Leinach;Landkreis Würzburg;Bayern;49.863355;9.804401;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.863355, 9.804401
361;1071248;Gemeinde Margetshöchheim / jur. Person öffentl. Recht;;In Betrieb;Normalladeeinrichtung;2.0;44.0;;Ludwigstraße;19;Parkplatz;97276;Margetshöchheim;Landkreis Würzburg;Bayern;49.83877;9.86523;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.83877, 9.86523
362;1072097;Karl-Heinz Konrad;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-31;Rosenstraße;11;;97276;Margetshöchheim;Landkreis Würzburg;Bayern;49.831616;9.863267;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.831616, 9.863267
363;1069469;Windenergie Dipbach 1 GmbH & Co.KGMarkt;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-09;Point;1;;97277;Neubrunn;Landkreis Würzburg;Bayern;49.732125;9.677732;;;"Debitkarte (Lesegerät);Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.732125, 9.677732
364;1005530;Überlandwerk Schäftersheim GmbH & Co. KG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-25;Sonnenuhrweg;0;;97285;Röttingen;Landkreis Würzburg;Bayern;49.51188;9.9673;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.51188, 9.9673
365;1006591;N-ERGIE Aktiengesellschaft;;In Betrieb;Schnellladeeinrichtung;2.0;46.0;01-01-10;Rothenburger Straße;26;;97285;Röttingen;Landkreis Würzburg;Bayern;49.513062;9.977584;Röttingen - Autohaus Ascari;Keine Beschränkung;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;DE*LVP*E20929*001;;DC Fahrzeugkupplung Typ Combo 2 (CCS);24;DE*LVP*E20929*002;;;;;;;;;;;;;;;;;;49.513062, 9.977584
366;1075252;Müller - Mühle GmbH & Co. KG E-Werk Tauberrettersheim;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-30;Buswendeplatte;1;;97285;Tauberrettersheim;Landkreis Würzburg;Bayern;49.49679;9.93535;;;;Keine Angabe;;;"AC Typ 2 Steckdose; AC Schuko";"22; 22";;;"AC Typ 2 Steckdose; AC Schuko";"22; 22";;;;;;;;;;;;;;;;;;;49.49679, 9.93535
367;1118506;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-17;Industriestr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.511498;9.973852;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 5 · AC;Keine Beschränkung;"RFID-Karte;Sonstige;Onlinezahlungsverfahren";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;11;DE*HOM*E500016*001;;;;;;;;;;;;;;;;;;;;;;49.511498, 9.973852
368;1118507;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-17;Industriestr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.511498;9.973852;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 5 · AC;Keine Beschränkung;"Sonstige;RFID-Karte;Onlinezahlungsverfahren";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;11;DE*HOM*E500016*002;;;;;;;;;;;;;;;;;;;;;;49.511498, 9.973852
369;1118511;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-17;Industriestr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.511498;9.973852;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 5 · AC;Keine Beschränkung;"Sonstige;Onlinezahlungsverfahren;RFID-Karte";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;11;DE*HOM*E500016*003;;;;;;;;;;;;;;;;;;;;;;49.511498, 9.973852
370;1118512;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-17;Industriestr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.511498;9.973852;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 5 · AC;Keine Beschränkung;"Sonstige;RFID-Karte;Onlinezahlungsverfahren";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;11;DE*HOM*E500016*004;;;;;;;;;;;;;;;;;;;;;;49.511498, 9.973852
371;1118514;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-17;Industriestr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.511498;9.973852;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 5 · AC;Keine Beschränkung;"Sonstige;RFID-Karte;Onlinezahlungsverfahren";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;11;DE*HOM*E500016*005;;;;;;;;;;;;;;;;;;;;;;49.511498, 9.973852
372;1118515;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-17;Industriestr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.511498;9.973852;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 5 · AC;Keine Beschränkung;"Sonstige;RFID-Karte;Onlinezahlungsverfahren";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;11;DE*HOM*E500016*006;;;;;;;;;;;;;;;;;;;;;;49.511498, 9.973852
373;1118516;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-17;Industriestr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.511498;9.973852;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 5 · AC;Keine Beschränkung;"Sonstige;RFID-Karte;Onlinezahlungsverfahren";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;11;DE*HOM*E500016*007;;;;;;;;;;;;;;;;;;;;;;49.511498, 9.973852
374;1118517;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-17;Industriestr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.511498;9.973852;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 5 · AC;Keine Beschränkung;"Sonstige;Onlinezahlungsverfahren;RFID-Karte";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;11;DE*HOM*E500016*008;;;;;;;;;;;;;;;;;;;;;;49.511498, 9.973852
375;1118518;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-17;Industriestr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.511498;9.973852;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 5 · AC;Keine Beschränkung;"Sonstige;RFID-Karte;Onlinezahlungsverfahren";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;11;DE*HOM*E500016*009;;;;;;;;;;;;;;;;;;;;;;49.511498, 9.973852
376;1118519;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-17;Industriestr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.511498;9.973852;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 5 · AC;Keine Beschränkung;"Sonstige;Onlinezahlungsverfahren;RFID-Karte";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;11;DE*HOM*E500016*010;;;;;;;;;;;;;;;;;;;;;;49.511498, 9.973852
377;1118649;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-18;Industriestr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.510823;9.97329;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 4 · AC;Keine Beschränkung;"Sonstige;RFID-Karte;Onlinezahlungsverfahren";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;22;DE*HOM*E500016*011;;AC Typ 2 Fahrzeugkupplung;22;DE*HOM*E500016*012;;;;;;;;;;;;;;;;;;49.510823, 9.97329
378;1118652;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-18;Industriestr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.510823;9.97329;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 4 · AC;Keine Beschränkung;"Sonstige;RFID-Karte;Onlinezahlungsverfahren";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";AC Typ 2 Fahrzeugkupplung;22;DE*HOM*E500016*013;;AC Typ 2 Fahrzeugkupplung;22;DE*HOM*E500016*014;;;;;;;;;;;;;;;;;;49.510823, 9.97329
379;1120587;HomE of Mobility GmbH;HomE of Mobility GmbH;In Betrieb;Schnellladeeinrichtung;2.0;50.0;01-01-20;Schulstr.;1;;97285;Röttingen;Landkreis Würzburg;Bayern;49.510162;9.973131;eibe Produktion + Vertrieb GmbH & Co. KG · Tor 7 · DC;Keine Beschränkung;"Sonstige;RFID-Karte;Onlinezahlungsverfahren;Debitkarte (Lesegerät)";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";DC Fahrzeugkupplung Typ Combo 2 (CCS);50;DE*HOM*E500016*501;;DC Fahrzeugkupplung Typ Combo 2 (CCS);50;DE*HOM*E500016*502;;;;;;;;;;;;;;;;;;49.510162, 9.973131
380;1040889;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;33.0;01-01-07;Jahnstraße;0;;97286;Sommerhausen;Landkreis Würzburg;Bayern;49.7085;10.023605;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;11;;;;;;;;;;;;;;;;;;;49.7085, 10.023605
381;1040932;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-12;Schulhof;3;;97286;Winterhausen;Landkreis Würzburg;Bayern;49.707541;10.013393;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.707541, 10.013393
382;1090716;Autohaus Henneberger GmbH;;In Betrieb;Schnellladeeinrichtung;4.0;100.0;;Randersackerer Str.;21;;97288;Theilheim;Landkreis Würzburg;Bayern;49.752914;10.016214;;;;Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);100;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);100;;;AC Typ 2 Fahrzeugkupplung;22.0;;;AC Typ 2 Steckdose;22.0;;;;;;;;;;;49.752914, 10.016214
383;1005253;NEG Neue Energien Mainfranken GmbH;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-13;Dorfplatzstraße;1;;97291;Thüngersheim;Landkreis Würzburg;Bayern;49.88337;9.83909;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.88337, 9.83909
384;1012306;N-ERGIE Aktiengesellschaft;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-23;An der Windmühle;0;;97294;Unterpleichfeld;Landkreis Würzburg;Bayern;49.86233;10.04197;Unterpleichfeld - An der Windmühle;Keine Beschränkung;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;DE*LVP*E21654*001;;AC Typ 2 Steckdose;22;DE*LVP*E21654*002;;;;;;;;;;;;;;;;;;49.86233, 10.04197
385;1019369;Mer Germany GmbH;MER Germany;In Betrieb;Schnellladeeinrichtung;2.0;300.0;01-01-30;Langhausstr.;7;6543;97294;Unterpleichfeld;Landkreis Würzburg;Bayern;49.864857;10.03921;Unterpleichfeld (DE*MER*E006543);Keine Beschränkung;"Onlinezahlungsverfahren;RFID-Karte";247;"Montag; Dienstag; Mittwoch; Donnerstag; Freitag; Samstag; Sonntag";"00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59; 00:00-23:59";DC Fahrzeugkupplung Typ Combo 2 (CCS);300;DE*MER*E006543*01;3056301006072A8648CE3D020106052B8104000A0342000417F4CA16093C1C6DDBA638F145B4D7F273316392DF3AE124C9288FF96B9F0AF0028E7E3487F4871E097CB10BBEAA79FFEBF000144713A72B02A654C17414DACE;DC Fahrzeugkupplung Typ Combo 2 (CCS);300;DE*MER*E006543*02;3056301006072A8648CE3D020106052B8104000A03420004EFEE28C0BDE0087E835C2252EDA2DA000923782DFDA52905EA310D0AFD99E47557327FEB0D58F7E19736C04CC81978245A5B6698028B43AE963B736688F19B4A;;;;;;;;;;;;;;;;;49.864857, 10.03921
386;1126418;N-ERGIE Aktiengesellschaft;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-23;An der Windmühle;0;;97294;Unterpleichfeld;Landkreis Würzburg;Bayern;49.86233;10.04197;Unterpleichfeld - An der Windmühle;Keine Beschränkung;"RFID-Karte;Onlinezahlungsverfahren";Keine Angabe;;;AC Typ 2 Steckdose;22;DE*LVP*E21340*001;;AC Typ 2 Steckdose;22;DE*LVP*E21340*002;;;;;;;;;;;;;;;;;;49.86233, 10.04197
387;1042538;Energielösung GmbH;;In Betrieb;Normalladeeinrichtung;1.0;22.0;01-01-27;Gäßchen;13;;97297;Waldbüttelbrunn;Landkreis Würzburg;Bayern;49.786899;9.841028;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;;;;;49.786899, 9.841028
388;1042610;Energielösung GmbH;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-13;Schulstraße;16;;97297;Waldbüttelbrunn;Landkreis Würzburg;Bayern;49.786171;9.844479;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.786171, 9.844479
389;1069435;Formbar Rocks (Kleinunternehmer);;In Betrieb;Normalladeeinrichtung;1.0;11.0;;Am Pfad;1d;;97297;Waldbüttelbrunn;Landkreis Würzburg;Bayern;49.784931;9.834524;;;"Bargeld;Debitkarte (Lesegerät);RFID-Karte;Sonstige";Keine Angabe;;;AC Typ 2 Steckdose;11;;;;;;;;;;;;;;;;;;;;;;;49.784931, 9.834524
390;1110411;Gemeinde Waldbüttelbrunn;;In Betrieb;Normalladeeinrichtung;1.0;22.0;01-01-14;Gäßchen;0;;97297;Waldbüttelbrunn;Landkreis Würzburg;Bayern;49.78691;9.84115;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;;;;;49.78691, 9.84115
391;1112742;Andreas Spanheimer;;In Betrieb;Normalladeeinrichtung;2.0;11.0;;Friedenstr;3a;;97297;Waldbuettelbrunn;Landkreis Würzburg;Bayern;49.7894;9.8496;;;"Kreditkarte (Lesegerät);Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;11;;;AC Typ 2 Steckdose;11;;;;;;;;;;;;;;;;;;;49.7894, 9.8496
392;1040855;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;33.0;01-01-09;Fahrmannstraße;4;;97299;Zell;Landkreis Würzburg;Bayern;49.813496;9.87125;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.813496, 9.87125
393;1085602;Fahrschule Breitenbach;;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-30;Klosterwiesen;16;;97299;Zell am Main;Landkreis Würzburg;Bayern;49.819902;9.86878;;;Bargeld;Keine Angabe;;;AC Typ 2 Fahrzeugkupplung;11;;;;;;;;;;;;;;;;;;;;;;;49.819902, 9.86878
394;1117953;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-04;Falkenstr.;7;;97299;Zell a. Main;Landkreis Würzburg;Bayern;49.814854;9.863739;;Keine Beschränkung;"Kreditkarte (Lesegerät);RFID-Karte;Onlinezahlungsverfahren";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.814854, 9.863739
395;1118858;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-19;Fahrstr.;1;;97299;Zell a. Main;Landkreis Würzburg;Bayern;49.808607;9.873017;;Keine Beschränkung;"Kreditkarte (Lesegerät);RFID-Karte;Sonstige";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.808607, 9.873017
396;1127101;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-21;Falkenstr.;7;;97299;Zell a. Main;Landkreis Würzburg;Bayern;49.814854;9.863739;;Keine Beschränkung;"RFID-Karte;Sonstige;Onlinezahlungsverfahren";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.814854, 9.863739
397;1006168;N-ERGIE Aktiengesellschaft;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-30;Langwiesengraben;1;;97323;Giebelstadt;Landkreis Würzburg;Bayern;49.658051;9.946516;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.658051, 9.946516
